row_a,col_a,profile_a,row_b,col_b,profile_b,euclidean_codebook_distance,cross_profile,profile_pair,delta__criterion__rural_female_share,abs_delta__criterion__rural_female_share,delta__socio__female_literacy_rate_15plus,abs_delta__socio__female_literacy_rate_15plus,delta__socio__household_per_capita_income_mean_brl,abs_delta__socio__household_per_capita_income_mean_brl,delta__profile__female_age_ilr_1,abs_delta__profile__female_age_ilr_1,delta__profile__female_age_ilr_2,abs_delta__profile__female_age_ilr_2,delta__profile__female_age_ilr_3,abs_delta__profile__female_age_ilr_3,delta__profile__female_race_ilr_1,abs_delta__profile__female_race_ilr_1,delta__profile__female_race_ilr_2,abs_delta__profile__female_race_ilr_2,delta__profile__female_race_ilr_3,abs_delta__profile__female_race_ilr_3,delta__profile__female_race_ilr_4,abs_delta__profile__female_race_ilr_4
3,2,2,3,3,2,1.3655664270289494,False,P2-P2,0.3368644746495288,0.3368644746495288,-0.17847455607779922,0.17847455607779922,-0.644735400444443,0.644735400444443,0.12442315023593731,0.12442315023593731,0.223249449994914,0.223249449994914,-0.12557028261286488,0.12557028261286488,0.16416460869860416,0.16416460869860416,-0.8276533700967348,0.8276533700967348,-0.5965820869198081,0.5965820869198081,0.3934430699172389,0.3934430699172389
3,2,2,4,1,1,2.16311703569163,True,P1-P2,-0.9369016304091805,0.9369016304091805,1.016248934786837,1.016248934786837,0.7547698558077792,0.7547698558077792,-0.7889530519848122,0.7889530519848122,-0.5582552973884807,0.5582552973884807,-0.2937881702919073,0.2937881702919073,-0.0570566015496945,0.0570566015496945,0.5079144926816748,0.5079144926816748,0.5035261727656918,0.5035261727656918,0.8146610545042767,0.8146610545042767
3,2,2,4,2,2,1.5177658306645199,False,P2-P2,-0.49428145301147197,0.49428145301147197,0.3334663357543901,0.3334663357543901,-0.010629583623398775,0.010629583623398775,-0.6756269380522468,0.6756269380522468,-0.544458279177719,0.544458279177719,-0.6075853986649709,0.6075853986649709,0.4013231962485173,0.4013231962485173,-0.3434671558231861,0.3434671558231861,-0.010062704910692,0.010062704910692,0.7394513709147871,0.7394513709147871
3,2,2,4,3,2,1.8607612973203038,False,P2-P2,0.005177519229387584,0.005177519229387584,0.03754728350089011,0.03754728350089011,-0.5704564350097923,0.5704564350097923,-0.35937152699521585,0.35937152699521585,-0.4056115552216056,0.4056115552216056,-0.8164609090250738,0.8164609090250738,0.52731925500339,0.52731925500339,-0.9558455976703333,0.9558455976703333,-0.2598659981041973,0.2598659981041973,0.9571111073398959,0.9571111073398959
3,3,2,3,4,2,0.9249178812562254,False,P2-P2,0.2820123996873598,0.2820123996873598,0.48257806028381234,0.48257806028381234,-0.28353876890957797,0.28353876890957797,0.19511702591369298,0.19511702591369298,0.08168499910811051,0.08168499910811051,-0.18755364470911012,0.18755364470911012,0.24197091333578347,0.24197091333578347,-0.4904235780866357,0.4904235780866357,-0.044789448298447665,0.044789448298447665,0.2857892749928472,0.2857892749928472
3,3,2,4,2,2,1.889756149771851,False,P2-P2,-0.8311459276610007,0.8311459276610007,0.5119408918321893,0.5119408918321893,0.6341058168210443,0.6341058168210443,-0.800050088288184,0.800050088288184,-0.7677077291726331,0.7677077291726331,-0.482015116052106,0.482015116052106,0.23715858754991315,0.23715858754991315,0.48418621427354863,0.48418621427354863,0.5865193820091161,0.5865193820091161,0.3460083009975482,0.3460083009975482
3,3,2,4,3,2,1.35958312462405,False,P2-P2,-0.3316869554201412,0.3316869554201412,0.2160218395786893,0.2160218395786893,0.0742789654346507,0.0742789654346507,-0.48379467723115316,0.48379467723115316,-0.6288610052165196,0.6288610052165196,-0.690890626412209,0.690890626412209,0.3631546463047859,0.3631546463047859,-0.1281922275735985,0.1281922275735985,0.33671608881561077,0.33671608881561077,0.563668037422657,0.563668037422657
3,3,2,4,4,2,1.5219848229821697,False,P2-P2,0.08571815878675831,0.08571815878675831,0.6748083522993409,0.6748083522993409,-0.13543022280953498,0.13543022280953498,-0.1925736673935109,0.1925736673935109,-0.5844987526701767,0.5844987526701767,-0.8680383761253587,0.8680383761253587,0.3823891506302697,0.3823891506302697,-0.17555723746933605,0.17555723746933605,0.3923130884732041,0.3923130884732041,0.6100960119943141,0.6100960119943141
3,4,2,4,3,2,1.4708900775499596,False,P2-P2,-0.613699355107501,0.613699355107501,-0.26655622070512297,0.26655622070512297,0.3578177343442287,0.3578177343442287,-0.6789117031448462,0.6789117031448462,-0.7105460043246301,0.7105460043246301,-0.5033369817030988,0.5033369817030988,0.12118373296900242,0.12118373296900242,0.36223135051303723,0.36223135051303723,0.38150553711405844,0.38150553711405844,0.2778787624298098,0.2778787624298098
3,4,2,4,4,2,1.2528671003915053,False,P2-P2,-0.1962942409006015,0.1962942409006015,0.19223029201552852,0.19223029201552852,0.14810854610004298,0.14810854610004298,-0.3876906933072039,0.3876906933072039,-0.6661837517782873,0.6661837517782873,-0.6804847314162485,0.6804847314162485,0.14041823729448621,0.14041823729448621,0.3148663406172997,0.3148663406172997,0.4371025367716518,0.4371025367716518,0.3243067370014669,0.3243067370014669
4,0,1,4,1,1,1.0990308790204104,False,P1-P1,0.35310546768337026,0.35310546768337026,-0.2753535734730017,0.2753535734730017,-0.6367067024164492,0.6367067024164492,0.008308687010768923,0.008308687010768923,-0.018137893768524038,0.018137893768524038,-0.29063976990490614,0.29063976990490614,0.1000732257299484,0.1000732257299484,-0.4221253951568482,0.4221253951568482,-0.5595840904750526,0.5595840904750526,-0.1255469594550643,0.1255469594550643
4,1,1,4,2,2,1.6011981918009799,True,P1-P2,0.44262017739770854,0.44262017739770854,-0.682782599032447,0.682782599032447,-0.765399439431178,0.765399439431178,0.11332611393256542,0.11332611393256542,0.013797018210761625,0.013797018210761625,-0.3137972283730636,0.3137972283730636,0.4583797977982118,0.4583797977982118,-0.8513816485048609,0.8513816485048609,-0.5135888776763837,0.5135888776763837,-0.0752096835894897,0.0752096835894897
4,2,2,4,3,2,1.1463063026905018,False,P2-P2,0.49945897224085956,0.49945897224085956,-0.2959190522535,0.2959190522535,-0.5598268513863935,0.5598268513863935,0.3162554110570309,0.3162554110570309,0.13884672395611353,0.13884672395611353,-0.208875510360103,0.208875510360103,0.12599605875487274,0.12599605875487274,-0.6123784418471472,0.6123784418471472,-0.2498032931935053,0.2498032931935053,0.2176597364251088,0.2176597364251088
4,3,2,4,4,2,0.7447879174755617,False,P2-P2,0.4174051142068995,0.4174051142068995,0.4587865127206515,0.4587865127206515,-0.2097091882441857,0.2097091882441857,0.29122100983764226,0.29122100983764226,0.04436225254634285,0.04436225254634285,-0.17714774971314973,0.17714774971314973,0.019234504325483792,0.019234504325483792,-0.04736500989573755,0.04736500989573755,0.05559699965759335,0.05559699965759335,0.046427974571657094,0.046427974571657094
