municipality_code,municipality_name,criterion__rural_female_share,socio__female_literacy_rate_15plus,socio__household_per_capita_income_mean_brl,profile__female_age_ilr_1,profile__female_age_ilr_2,profile__female_age_ilr_3,profile__female_race_ilr_1,profile__female_race_ilr_2,profile__female_race_ilr_3,profile__female_race_ilr_4
1505494,Palestina do Pará,0.3017627726322079,0.8234999999999999,856.12,0.09260319700347484,-0.3313393376669751,0.6844497755778667,0.27823868157590115,-1.2515117772554862,2.720995456943289,2.10767401796948
1505502,Paragominas,0.0777383826191913,0.9265,992.06,-0.06805535627660306,-0.3520498695729716,1.1291276048635295,0.5269833364454828,-1.2645894309241446,2.6444828629956745,1.475114288503456
1505536,Parauapebas,0.032770234947947,0.9463,1321.92,-0.04895003489181622,-0.3475097381330057,1.4993727857776817,0.582680195449846,-1.2519488950407653,2.674859644745257,1.7040630201399445
1505551,Pau D'Arco,0.3666666666666666,0.8562000000000001,882.09,0.11123057931555028,-0.37134478206221266,0.7741656801033445,0.4817518336415271,-1.314924512140642,2.58139973382672,0.28407336290619084
1505601,Peixe-Boi,0.3840313494979182,0.8647,756.62,-0.013499360331966453,-0.5163750839668682,0.48774240652664996,0.9248598789194742,-1.578148299268329,2.5399008881802905,2.0349347762770766
1505635,Piçarra,0.5649393243686455,0.9027,864.32,0.03151220012648451,-0.3410791985931219,0.9968603598342813,0.27531776897422944,-1.2471961131821894,2.5824347667438166,2.157666763581366
1505650,Placas,0.5471569628873,0.898,793.04,0.04652126637723507,-0.266568577349677,1.0536422476474467,0.47513684692840696,-1.1209676031610487,2.5840998622195546,2.121069254678101
1505700,Ponta de Pedras,0.4564534787638407,0.9055,574.17,-0.02431363968213156,-0.2617563154099218,0.9232197366650554,0.5123436771299833,-1.476710865657948,2.651141775314849,2.0365283653245783
1505809,Portel,0.4932043385109801,0.7942,508.31,0.06974236852609639,0.1356822219815145,1.3773222022530107,0.545439235480376,-1.6731439859151618,2.563402474027129,1.9682349543190294
1505908,Porto de Moz,0.4915271644243607,0.8809,484.97,0.028507752103438016,-0.028664310117559356,1.4828153459785247,0.6210259607545853,-1.8529703407540783,2.455482447375231,1.7592309823971235
1506005,Prainha,0.4634874195435927,0.9083,451.71,0.051727265905039316,-0.06562505416820318,1.2118648708770319,0.22012097310165402,-1.734344003827109,2.499327781808172,1.9526897271551713
1506104,Primavera,0.3289253119761594,0.8896,716.9,-0.030981357465576998,-0.40963868271141957,0.5513116082004229,0.8351326767771448,-1.7628928162974846,2.4823919796579346,1.973976598727684
1506112,Quatipuru,0.1543612334801762,0.8554,649.32,0.017725594914403352,-0.4281783380406862,0.5623730143846062,0.9427736946010443,-1.58514756016436,2.600111966132543,1.9303858192692762
1506138,Redenção,0.0423162069919749,0.9265,1295.2,-0.05801088182375913,-0.39479754437290215,0.937091227093021,0.5452996747223312,-1.0538889780207064,2.7593657877701205,1.9665105496821447
1506161,Rio Maria,0.2216580196489679,0.894,1039.0,-0.043390331488602746,-0.4458400549251311,0.7262402359358504,0.5885050871838629,-1.1164346583138474,2.521742634131291,2.134219597497998
1506187,Rondon do Pará,0.3243106991895141,0.9071,946.14,-0.19964398274296774,-0.5276728061276503,0.8029101759519526,0.7365254690204064,-1.362738126238621,2.6800035183107522,1.9629612568562447
1506195,Rurópolis,0.3766524887918152,0.8956999999999999,731.95,0.06700545039843954,-0.17859525093794215,1.001031995821441,0.5271515115479142,-1.2880191822417668,2.661938241914225,2.0002193956701966
1506203,Salinópolis,0.0760737302266889,0.9297,875.11,-0.08438383335877186,-0.4302449399830707,0.7845560309425889,0.892221944963839,-1.7325280046014107,2.4929778145373636,1.8671374712072406
1506302,Salvaterra,0.2509534073951251,0.9476,723.4,-0.019972777001323702,-0.36023538542785644,0.8018804897271917,-0.4058050075477152,-1.2099667037122084,2.7885249486317654,2.109814193205567
1506351,Santa Bárbara do Pará,0.3338992642897566,0.9264,762.45,-0.020349800988862608,-0.4520522073363704,0.763486270418494,0.38758036487072184,-1.4328508297873372,2.687567631371501,2.0167029907517873
1506401,Santa Cruz do Arari,0.1412890515057697,0.9413,520.36,-0.1830877081245281,-0.27718836081553644,1.0104668699763637,-0.4158634818757334,-1.0005275477629967,2.708733604141645,2.1940993460920617
1506500,Santa Izabel do Pará,0.1952235406927963,0.935,914.02,-0.10580178175790632,-0.45588547223785336,0.8243677900411719,0.41341370186868104,-1.392454361679745,2.404824314479606,2.036427322719001
1506559,Santa Luzia do Pará,0.4482349451201424,0.857,685.08,-0.05342849983899782,-0.33286728343398564,0.7862752709796887,0.6155936755771477,-1.5028534107538942,2.542101242881264,0.7174717590981664
1506583,Santa Maria das Barreiras,0.4793036750483559,0.9064,1175.42,0.06454011351256747,-0.373611335142417,0.9584665956262538,0.6008961749064666,-1.2648035758171463,2.5734728508123905,1.80582375320136
1506609,Santa Maria do Pará,0.2913360583473591,0.8706,793.59,-0.10401930554589817,-0.5077608772038366,0.7000227107819096,0.8628023592230604,-1.5333914004101463,2.4423803640622737,1.271890009365695
1506708,Santana do Araguaia,0.1869242010292903,0.9097,1137.95,0.02734441365989283,-0.30365545426184076,1.0076234669619581,0.3888990654254974,-1.0928747166349397,2.6199899230359898,1.9240871181003458
1506807,Santarém,0.1909627651683726,0.9588,1024.3,-0.06906969417422841,-0.3207708590074156,0.8289161124008777,0.6385247237277097,-1.5040426101556872,2.5787746708863737,0.8110468393688381
1506906,Santarém Novo,0.6770869117141876,0.8916,743.73,-0.10805629245139417,-0.3824578512781955,0.581334647949423,0.6981877983838731,-1.7218822017262663,2.415080680269113,1.9182163227559619
1507003,Santo Antônio do Tauá,0.3230421137143274,0.9231,697.67,-0.021343309411353963,-0.42563583470237265,0.6911510415115368,0.7310662572297256,-1.5195597694622496,2.5292690776639697,2.0058397597925577
1507102,São Caetano de Odivelas,0.4327005511328842,0.9245,611.22,-0.02446980434794131,-0.4454462608772825,0.5490864243230775,0.7902004828205526,-1.636780095284423,2.523050481403516,2.004514443324661
1507151,São Domingos do Araguaia,0.2774349083895853,0.8576999999999999,922.63,-0.018494616247177787,-0.3375951362120526,0.7570041002102548,0.42441938907197346,-1.3209924048260977,2.6331081451716254,1.9240263129706638
1507201,São Domingos do Capim,0.6792181069958848,0.8622,520.37,0.042815732771148675,-0.1524876887824598,0.9506631325452535,0.13448860786323286,-1.567299214255151,2.5904463432668505,2.040956396852302
1507300,São Félix do Xingu,0.3734845009502588,0.9116,980.71,0.012645803723873162,-0.32278372938806743,1.274442429521453,0.5002252214560521,-1.326180352738464,2.5993514360675825,0.7145149933944491
1507409,São Francisco do Pará,0.4780892759934676,0.9117,681.98,-0.052816125448167155,-0.48857723912283757,0.5556784911255134,0.7991151704254915,-1.6137548208092474,2.5348271154621753,1.9473523994772217
1507458,São Geraldo do Araguaia,0.2769499708648963,0.8913,852.58,0.010023588712849255,-0.3032557400347896,0.857596448778358,0.336144790480414,-1.181076350627006,2.7140035343048092,1.2763366958291238
1507466,São João da Ponta,0.7923471768548763,0.9248,566.06,0.1072343273226591,-0.4026174139910452,0.4584155894565332,0.7434638058254264,-2.1183224723445653,2.2686562595061823,1.8425415986634106
1507474,São João de Pirabas,0.3564948659156614,0.8692,624.11,-0.00678638881822388,-0.37876769834618224,0.5828825140033341,0.9289742030525321,-1.7192341855042153,2.5119725885772413,1.963133664325601
1507508,São João do Araguaia,0.5829934107310951,0.8283,684.94,0.12093983526245039,-0.30598940939845587,0.7465443895727834,0.13161601932663108,-1.3388123757649493,2.639124271694741,2.0123096462794217
1507607,São Miguel do Guamá,0.2695375397865568,0.8976000000000001,739.47,-0.051702520391218025,-0.3048888814606354,0.8544125902662576,0.09475006972315156,-1.5935937385025665,2.594824498600026,2.0430731344619013
1507706,São Sebastião da Boa Vista,0.5487250284229332,0.911,541.45,0.005095580895435996,-0.09878560922855337,1.1239350612421848,0.9327747496139426,-1.5456140338242905,2.499235900025779,1.9842589966546527
1507755,Sapucaia,0.1653351858284126,0.8806999999999999,780.97,-0.06067182490039256,-0.2353851454246282,1.1320398414631345,0.6670226751636322,-1.4545086149883681,2.612407563591098,2.023562197458923
1507805,Senador José Porfírio,0.5760185812445563,0.875,627.7,0.10757989011834013,-0.17079165784936876,1.3390865677544264,0.17656241313916277,-1.3612745094404672,2.4938334999475704,0.7407461005195224
1507904,Soure,0.0631321370309951,0.9584,728.05,-0.054069662243797494,-0.38793470900633187,0.6694942502360657,-0.2580844434642755,-1.2589339123893661,2.7699868080693175,2.0805446105035417
1507953,Tailândia,0.1258805513016845,0.905,829.7,-0.043375048224882355,-0.1930719036751979,1.4034719792128547,0.39928117705170507,-1.2669287349395737,2.5906937285899434,2.112091082920152
1507961,Terra Alta,0.4219086811679404,0.9137,729.04,0.013325634812220558,-0.39549914489051874,0.6450772440373143,0.7562060130010557,-1.6054759716640616,2.418999205325531,2.045381262436686
1507979,Terra Santa,0.1175771971496437,0.9541,692.2,0.0718651328539583,-0.2464461174170395,0.9535258086003897,1.0512528784368194,-1.9062973246782218,2.442948239281101,1.8247635611873485
1508001,Tomé-Açu,0.3462792945155835,0.9026,710.04,0.023491039538995447,-0.2040664303867395,1.1321858349988232,0.29501635095592027,-1.3342651254388422,2.2612243339667346,1.7414302080331001
1508035,Tracuateua,0.625170998632011,0.8656999999999999,536.71,0.01982294131186296,-0.3280211067618105,0.7531148428964649,0.6296573982490845,-2.126112264436366,2.337845168346033,1.7764817930941126
1508050,Trairão,0.3602105846494874,0.8975,964.72,0.018063815188442946,-0.2138298494871486,1.0675841778920763,0.6355252170498146,-1.3683093433694862,2.6298063336006714,1.0105034412504739
1508084,Tucumã,0.126465238480194,0.9188,1120.97,-0.020936517867793828,-0.34074203867417385,1.0609061010488672,0.8811972050755956,-1.1799468703692606,2.6461864238426736,2.1289317565381753
1508100,Tucuruí,0.0544138050641692,0.9265,1124.55,-0.05769633784630392,-0.3634441492270729,0.8580325926314254,0.5321360526207789,-1.123187278815969,2.763063764182181,1.6704475203168683
1508126,Ulianópolis,0.2711882284689626,0.905,718.62,-0.11498786127361844,-0.3498768321770341,1.2088177655686174,0.6672397498044819,-1.2643953294265864,2.6527387510424156,2.1023054727953183
1508159,Uruará,0.3800106121267667,0.8962,840.09,0.019937593346124036,-0.2679538334853511,1.0986364930778174,0.5955358510254627,-1.233963950643606,2.7239339433307905,1.952628765009651
1508209,Vigia,0.2125009946685764,0.9329,699.55,-0.05878127717558851,-0.46623717387151825,0.6459331598946313,0.8279130374501322,-1.4082262060888153,2.6708360947291725,2.0517835195458916
1508308,Viseu,0.4744825630847746,0.857,515.8,0.07554105280942044,-0.12136395543195043,0.9464407485266696,0.5230236902506108,-1.837596268488078,2.4537244877653563,1.867516094879191
1508357,Vitória do Xingu,0.4183066966054682,0.8762000000000001,838.42,0.0912770183279248,-0.2611357581387299,1.0633545864446663,0.5033318883313169,-1.369985598454661,2.55402458692201,0.7731764948893787
